UNIPROT ID,Protein Name,Docking Rank,Docking Affinity,Gene Rank,Gene P-Value Significance,Fold Change
Q99ME9,,5616,30.29,0.148161222,0.933545307,0.994919177
Q99ME9,,5616,30.29,0.148161222,0.148161222,1.2322281
P97466,,4940,31.68,0.148161222,0.148161222,1.2322281
Q8BJW5,,3575,34.12,0.31618244,0.31618244,1.092903489
Q8BG17,,181,45.93,0.501403427,0.501403427,1.069703671
Q8R3N1,,1002,39.96,0.769283308,0.769283308,0.967257232
Q8BMC4,,1141,39.5,0.780096552,0.780096552,0.975653633
P60322,,6987,25.42,0.595807853,0.874667322,0.927303098
P60322,,6987,25.42,0.595807853,0.595807853,0.827828113
P60324,,4664,32.19,0.327205988,0.142123496,1.879164678
P60324,,4664,32.19,0.327205988,0.327205988,0.796112705
Q8R116,,733,41.41,0.983271224,0.983271224,0.993245439
Q9JKN6,,4009,33.39,0.874082536,0.874082536,0.985724959
D3YVV7,,5136,31.29,0.346431642,0.346431642,1.078249323
P97460,bHLH,5477,30.59,0.947310981,0.947310981,1.001677004
P97460,bHLH,7301,21.32,0.947310981,0.947310981,1.001677004
Q64322,,6638,27.27,0.89715175,0.89715175,0.988353148
Q7TNH6,,5713,30.08,0.635010186,0.635010186,0.951586185
Q80W85,,2336,36.45,0.835538877,0.835538877,0.916849924
Q80W85,,2859,35.43,0.835538877,0.835538877,0.916849924
Q91V88,,434,43.46,0.234234902,0.234234902,1.123234321
P40753,,828,40.9,0.294928469,0.294928469,0.270976845
Q91VJ5,,4785,31.99,0.763619144,0.763619144,1.37892802
Q91VJ5,,4785,31.99,0.763619144,0.543890804,0.949755535
Q3UV55,THR-like,268,44.84,0.816306274,,
Q3UV55,THR-like,268,44.84,0.816306274,0.816306274,0.983776355
Q3UV55,THR-like,590,42.29,0.816306274,,
Q3UV55,THR-like,590,42.29,0.816306274,0.816306274,0.983776355
Q3UV55,THR-like,952,40.13,0.816306274,,
Q3UV55,THR-like,952,40.13,0.816306274,0.816306274,0.983776355
E9Q5A6,THR-like,220,45.35,0.508124977,0.508124977,6.559719523
Q60632,RXR-like,6812,26.46,0.587901955,0.587901955,0.937453348
P43135,RXR-like,1853,37.47,0.362489406,0.008201379,0.268429795
P43135,RXR-like,1853,37.47,0.362489406,0.362489406,1.075504998
Q8VII8,ESR-like,3461,34.34,0.441819802,0.52906881,1.165239211
Q8VII8,ESR-like,3461,34.34,0.441819802,0.441819802,1.191783845
Q06219,NGFIB-like,133,46.83,0.832130891,0.832130891,1.041794161
Q06219,NGFIB-like,133,46.83,0.832130891,1,1.150763644
P33242,SF-like,4701,32.12,0.347926515,0.347926515,0.337859874
P33242,SF-like,4701,32.12,0.347926515,1,1.150763644
Q8BHG1,,1720,37.78,0.827061486,0.827061486,0.985028159
Q8BHG1,,5116,31.33,0.827061486,0.827061486,0.985028159
Q8BHG1,,5964,29.44,0.827061486,0.827061486,0.985028159
Q61985,Nrf1,1094,39.67,0.537582664,0.361293341,0.309523006
Q61985,Nrf1,1094,39.67,0.537582664,0.553346316,1.043884874
Q61985,Nrf1,1094,39.67,0.537582664,0.537582664,1.066626014
Q61985,Nrf1,3269,34.7,0.537582664,0.361293341,0.309523006
Q61985,Nrf1,3269,34.7,0.537582664,0.553346316,1.043884874
Q61985,Nrf1,3269,34.7,0.537582664,0.537582664,1.066626014
Q61985,Nrf1,3358,34.53,0.537582664,0.361293341,0.309523006
Q61985,Nrf1,3358,34.53,0.537582664,0.553346316,1.043884874
Q61985,Nrf1,3358,34.53,0.537582664,0.537582664,1.066626014
Q61985,Nrf1,3649,33.99,0.537582664,0.361293341,0.309523006
Q61985,Nrf1,3649,33.99,0.537582664,0.553346316,1.043884874
Q61985,Nrf1,3649,33.99,0.537582664,0.537582664,1.066626014
P60761,,3159,34.91,0.371251895,0.371251895,1.159359417
P60761,,5591,30.36,0.371251895,0.371251895,1.159359417
P60761,,7089,24.64,0.371251895,0.371251895,1.159359417
P28656,,1175,39.4,0.717892668,0.618814664,0.965102736
P28656,,1175,39.4,0.717892668,0.717892668,1.267129783
P28656,,2398,36.3,0.717892668,0.618814664,0.965102736
P28656,,2398,36.3,0.717892668,0.717892668,1.267129783
Q9CR47,,3125,34.95,0.954459464,0.954459464,0.997482923
Q9CZ44,,7375,18.6,0.997699995,0.997699995,1.000999428
Q8K305,,2937,35.29,0.343952265,0.343952265,1.333928293
Q80TG1,,1430,38.59,0.343952265,0.504832803,1.053376529
Q80TG1,,1430,38.59,0.343952265,0.343952265,1.333928293
Q9D720,,4583,32.34,0.268651992,0.268651992,0.883301287
C4P6S0,,1486,38.42,0.784063917,0.784063917,1.029640016
C4P6S0,,4835,31.87,0.784063917,0.784063917,1.029640016
C4P6S0,,5095,31.36,0.784063917,0.784063917,1.029640016
C4P6S0,,5856,29.7,0.784063917,0.784063917,1.029640016
Q8K4F6,,5122,31.31,0.436128762,0.436128762,1.095469438
Q8K4F6,,5122,31.31,0.436128762,1,1.150763644
Q641K5,,337,44.29,0.236781556,0.236781556,1.099406765
Q641K5,,2907,35.34,0.236781556,0.236781556,1.099406765
Q02819,,6022,29.28,0.858153048,0.858153048,0.985742419
P81117,,6241,28.71,0.955588557,0.955588557,1.000172781
O35685,,1820,37.57,0.71911186,0.71911186,0.97470923
Q9CQ48,,1075,39.72,0.876415391,0.876415391,0.975829071
P0C027,,5909,29.59,0.091371081,0.091371081,1.174421175
P0C027,,5909,29.59,0.091371081,1,1.150763644
P0C028,,5815,29.81,0.599611534,0.599611534,1.045740428
P11930,,447,43.34,0.889955454,0.889955454,0.985879615
P11930,,447,43.34,0.889955454,0.757815539,0.971372239
Q8BVU5,,114,47.21,0.378318626,0.378318626,0.933471459
Q8BVU5,,2332,36.46,0.378318626,0.378318626,0.933471459
Q8BVU5,,4868,31.81,0.378318626,0.378318626,0.933471459
Q5F2E7,,3046,35.12,0.857975788,0.857975788,0.98925966
E9Q7G0,,539,42.65,0.995777338,0.995777338,0.999604573
E9Q7G0,,1009,39.94,0.995777338,0.995777338,0.999604573
E9Q7G0,,1896,37.39,0.995777338,0.995777338,0.999604573
E9Q7G0,,4213,33.02,0.995777338,0.995777338,0.999604573
E9Q7G0,,5242,31.07,0.995777338,0.995777338,0.999604573
E9Q7G0,,6945,25.63,0.995777338,0.995777338,0.999604573
Q9QZS3,,5315,30.93,0.596177596,0.596177596,1.048281216
O08919,,1130,39.53,0.411084125,0.411084125,1.068309779
E9Q3G8,,6462,28.07,0.738898156,0.738898156,0.97774546
Q99P88,,4638,32.24,0.67608212,0.67608212,0.965396232
Q99P88,,5937,29.52,0.67608212,0.67608212,0.965396232
Q9JIH2,,3147,34.93,0.706528909,0.706528909,1.033418927
Q9JIH2,,5546,30.45,0.706528909,0.706528909,1.033418927
Q9JIH2,,6404,28.24,0.706528909,0.706528909,1.033418927
Q6PFD9,,2025,37.12,0.992464583,0.992464583,1.001821469
Q8R332,,5159,31.25,0.41945301,0.41945301,1.070138347
Q8CIC2,,4755,32.03,0.704776951,0.704776951,0.954044551
Q99LJ8,,3423,34.4,0.606520918,0.606520918,1.042234913
Q99LJ8,,6623,27.35,0.606520918,0.606520918,1.042234913
Q9ERH4,,992,39.99,0.282869873,0.282869873,0.725560536
Q6PFX7,,328,44.37,0.602428395,0.602428395,1.038961264
Q8VI93,,5345,30.85,0.933647044,0.933647044,1.08274931
Q80UJ1,,3966,33.47,0.392991593,0.392991593,0.933581734
Q80UJ1,,3966,33.47,0.392991593,0.77627702,Inf
Q80UJ1,,3966,33.47,0.392991593,1,1.150763644
Q8VC69,,3991,33.43,0.392991593,0.392991593,0.933581734
Q8VC69,,3991,33.43,0.392991593,0.539408809,0.852435674
Q8VC69,,3991,33.43,0.392991593,1,1.150763644
E9PXV9,,37,49.97,,,
A2AAJ9,,3312,34.62,0.19526079,0.19526079,1.372497491
D3YYU8,,5752,29.95,0.88215916,0.88215916,1.011984334
Q9Z0L3,,7410,16.01,0.310650465,0.310650465,1.95402597
Q8VCR9,,4109,33.21,0.997370766,0.997370766,1.001113368
P51879,,5525,30.48,0.225583922,0.225583922,0.605714162
Q3U0K8,,2335,36.45,0.640376344,0.640376344,1.034743854
Q3U0K8,,4846,31.85,0.640376344,0.640376344,1.034743854
Q3U0K8,,5814,29.81,0.640376344,0.640376344,1.034743854
O88998,,6963,25.54,0.531466178,0.531466178,1.072577259
Q8BU90,,3182,34.86,,,
Q8BHP7,,5817,29.8,0.782901128,0.782901128,1.054190184
Q8BHP7,,5817,29.8,0.782901128,1,1.150763644
E9PWI5,,5296,30.95,,,
Q9JKN5,bHLH,4977,31.59,0.854816436,0.854816436,1.019094574
Q9EQW6,bHLH,3019,35.16,0.706060569,0.706060569,1.028238938
Q9EQ09,,3183,34.86,0.322091775,0.326956305,1.467539618
Q9EQ09,,3183,34.86,0.322091775,0.322091775,1.67226569
Q6XBJ3,CUT,740,41.38,0.911412689,0.911412689,1.014479155
Q8K557,CUT,6293,28.52,0.690514261,0.690514261,0.801558664
Q8K010,,6772,26.66,0.490698455,0.490698455,0.940974134
P51491,,3976,33.45,0.620433906,0.620433906,1.787177673
P32300,,352,44.14,0.070961638,0.070961638,1.206046089
P42866,,1190,39.34,0.366939863,0.366939863,0.835955551
P42866,,7278,21.81,0.366939863,0.366939863,0.835955551
P42866,,7308,21.22,0.366939863,0.366939863,0.835955551
P42866,,7450,5.61,0.366939863,0.366939863,0.835955551
Q8K3K8,,4215,33.01,0.682736821,0.682736821,1.036203514
Q8K3K8,,5574,30.39,0.682736821,0.682736821,1.036203514
Q9Z1N2,,7360,19.29,0.031832055,0.031832055,0.448531226
Q9WUJ8,,2637,35.85,0.577717637,0.577717637,0.95367199
P07361,,5520,30.49,0.315366995,0.315366995,0
Q63805,,4606,32.3,0.990963001,0.990963001,0.680124898
Q3B7Z2,,877,40.53,0.779533822,0.779533822,1.020924995
Q3B7Z2,,2483,36.13,0.779533822,0.779533822,1.020924995
Q3B7Z2,,2535,36.03,0.779533822,0.779533822,1.020924995
Q3B7Z2,,4891,31.77,0.779533822,0.779533822,1.020924995
Q3B7Z2,,5812,29.82,0.779533822,0.779533822,1.020924995
Q9ER64,,141,46.7,0.779533822,0.779533822,1.020924995
Q9ER64,,141,46.7,0.779533822,0.138827591,1.121032822
Q9ER64,,141,46.7,0.779533822,0.81386251,1.019126834
Q5QNQ6,,582,42.36,0.779533822,0.779533822,1.020924995
Q5QNQ6,,582,42.36,0.779533822,0.138827591,1.121032822
Q5QNQ6,,2986,35.22,0.779533822,0.779533822,1.020924995
Q5QNQ6,,2986,35.22,0.779533822,0.138827591,1.121032822
Q9ER64,,141,46.7,0.138827591,0.779533822,1.020924995
Q9ER64,,141,46.7,0.138827591,0.138827591,1.121032822
Q9ER64,,141,46.7,0.138827591,0.81386251,1.019126834
Q5QNQ6,,582,42.36,0.138827591,0.779533822,1.020924995
Q5QNQ6,,582,42.36,0.138827591,0.138827591,1.121032822
Q5QNQ6,,2986,35.22,0.138827591,0.779533822,1.020924995
Q5QNQ6,,2986,35.22,0.138827591,0.138827591,1.121032822
S4R1M9,,1783,37.64,0.249404158,0.249404158,1.098936045
S4R1M9,,6745,26.81,0.249404158,0.249404158,1.098936045
Q8CI95,,651,41.89,0.942041996,0.942041996,0.996798791
Q8CI95,,3427,34.39,0.942041996,0.942041996,0.996798791
Q8CI95,,6784,26.59,0.942041996,0.942041996,0.996798791
Q91XL9,,690,41.66,0.705822918,0.705822918,1.038227773
Q91XL9,,690,41.66,0.705822918,1,1.150763644
Q91XL9,,5690,30.13,0.705822918,0.705822918,1.038227773
Q91XL9,,5690,30.13,0.705822918,1,1.150763644
Q8BX94,,1201,39.3,0.628344281,0.628344281,1.038513238
Q8BX94,,1977,37.22,0.628344281,0.628344281,1.038513238
Q9DBS9,,2270,36.57,0.275362339,0.275362339,1.091424246
Q9ER64,,141,46.7,0.81386251,0.779533822,1.020924995
Q9ER64,,141,46.7,0.81386251,0.138827591,1.121032822
Q9ER64,,141,46.7,0.81386251,0.81386251,1.019126834
Q8BXR9,,7435,11.16,0.252205434,0.252205434,1.094435897
A2A8Z1,,2271,36.57,0.286628023,0.286628023,0.916904622
Q8K2Y9,,78,48.1,0.34753844,0.925459395,0.992633115
Q8K2Y9,,78,48.1,0.34753844,0.34753844,0.742314462
Q6P9R2,zf-C2H2,905,40.34,0.763509892,0.763509892,1.085642605
Q6P9R2,zf-C2H2,905,40.34,0.763509892,0.856510252,0.985350326
Q6P9R2,zf-C2H2,2899,35.35,0.763509892,0.763509892,1.085642605
Q6P9R2,zf-C2H2,2899,35.35,0.763509892,0.856510252,0.985350326
Q91ZD1,zf-C2H2,2447,36.2,1,1,0.976892816
Q62422,,3061,35.09,0.531727916,0.531727916,0.942444164
Q4ZJM7,,4028,33.36,0.761800628,0.761800628,0
O09113,Homeobox,1569,38.19,0.340697644,0.340697644,0.626074422
Q0VBL3,,103,47.41,,,
Q0VBL3,,103,47.41,,0.785448506,0.9756024
Q0VBL3,,534,42.67,,,
Q0VBL3,,534,42.67,,0.785448506,0.9756024
Q0VBL3,,3579,34.11,,,
Q0VBL3,,3579,34.11,,0.785448506,0.9756024
Q9CUB6,,1799,37.61,0.414873551,0.414873551,0.918564121
B1AZ99,,2466,36.17,0.921760184,0.921760184,1.012052952
Q3U2S4,,790,41.15,0.615651696,0.615651696,1.0383508
Q8R554,,1662,37.96,0.543770937,0.543770937,1.052912039
Q8R554,,1662,37.96,0.543770937,1,1.150763644
B2RUR8,,4487,32.52,0.687512858,0.687512858,0.969068782
B2RUR8,,5088,31.37,0.687512858,0.687512858,0.969068782
B2RUR8,,5102,31.35,0.687512858,0.687512858,0.969068782
P80205,TF_Otx,450,43.28,0.870208873,0.870208873,1.02356039
P80206,TF_Otx,3390,34.46,0.523545405,0.523545405,1.099402841
Q8CIV7,zf-C2H2,3324,34.59,0.666117462,0.666117462,0.937731777
Q8CIV7,zf-C2H2,5606,30.32,0.666117462,0.666117462,0.937731777
D3YYM0,,7102,24.5,0.987806042,0.987806042,0.728879078
Q8BGA9,,5234,31.09,0.844463202,0.844463202,1.017143853
Q9JJN4,,1923,37.33,1,1,2.094755481
Q9JJN4,,1923,37.33,1,1,1.150763644
Q9ESL0,,933,40.2,1,1,1.04033772
Q4KMM3,,1266,39.08,0.951813074,0.297463365,1.362031198
Q4KMM3,,1266,39.08,0.951813074,0.951813074,1.000996444
Q4KMM3,,1798,37.62,0.951813074,0.297463365,1.362031198
Q4KMM3,,1798,37.62,0.951813074,0.951813074,1.000996444
Q4KMM3,,2146,36.84,0.951813074,0.297463365,1.362031198
Q4KMM3,,2146,36.84,0.951813074,0.951813074,1.000996444
Q4KMM3,,5630,30.27,0.951813074,0.297463365,1.362031198
Q4KMM3,,5630,30.27,0.951813074,0.951813074,1.000996444
Q6P9R2,,905,40.34,0.856510252,0.763509892,1.085642605
Q6P9R2,,905,40.34,0.856510252,0.856510252,0.985350326
Q6P9R2,,2899,35.35,0.856510252,0.763509892,1.085642605
Q6P9R2,,2899,35.35,0.856510252,0.856510252,0.985350326
P97926,,4618,32.28,0.093063995,0.093063995,1.260958575
P51576,,2134,36.87,0.557272665,0.557272665,0.765580962
Q8K3P1,,654,41.87,0.454946874,0.454946874,2.027388517
P35383,,4874,31.81,0.41091694,0.41091694,0.815344813
Q8CG71,,5243,31.07,0.304825202,0.304825202,0.855543183
Q8K2B0,,5202,31.17,0.324678569,0.324678569,0.908481018
Q8BG58,,2185,36.74,0.902023365,0.902023365,1.007730255
P50580,,5048,31.45,0.893407297,0.436951461,0.924983215
P50580,,5048,31.45,0.893407297,0.893407297,1.017121942
Q5XFR0,,5342,30.85,0.386899686,0.386899686,0.935904983
Q5XFR0,,5342,30.85,0.386899686,1,Inf
Q8CCS6,,5074,31.41,0.386899686,0.386899686,0.935904983
Q5XFR0,,5342,30.85,1,0.386899686,0.935904983
Q5XFR0,,5342,30.85,1,1,Inf
Q9D3X5,,3605,34.07,0.984979343,0.984979343,1.002681088
Q8K212,,145,46.6,0.922078537,0.922078537,1.003993945
Q8K212,,4786,31.99,0.922078537,0.922078537,1.003993945
Q61644,,2818,35.51,0.367833169,0.367833169,1.065492516
Q61644,,5918,29.57,0.367833169,0.367833169,1.065492516
Q9WVE8,,6413,28.21,0.877965653,0.877965653,1.013311884
Q99JB8,,4332,32.79,0.991044589,0.991044589,0.999605516
Q99JB8,,7213,23.26,0.991044589,0.991044589,0.999605516
Q61205,,3636,34.01,1,1,1.004480409
Q3U1F9,,3059,35.09,0.931440344,0.931440344,1.003380878
O88643,,1053,39.82,0.916469627,0.916469627,0.988886575
O88643,,4182,33.08,0.916469627,0.916469627,0.988886575
O88643,,6470,28.04,0.916469627,0.916469627,0.988886575
Q8CIN4,,4578,32.35,0.871522717,0.871522717,0.990245409
Q9ES28,,5866,29.69,0.357257103,0.210647017,1.099904647
Q9ES28,,5866,29.69,0.357257103,0.357257103,1.073109517
Q8BTW9,,537,42.66,0.61018792,0.61018792,0.949798537
Q8BTW9,,1088,39.69,0.61018792,0.61018792,0.949798537
Q3U0P1,,302,44.57,0.769123261,0.769123261,0.932664075
Q3U0P1,,1148,39.48,0.769123261,0.769123261,0.932664075
Q3U0P1,,1364,38.75,0.769123261,0.769123261,0.932664075
Q3U0P1,,2384,36.33,0.769123261,0.769123261,0.932664075
Q3U0P1,,2543,36.02,0.769123261,0.769123261,0.932664075
Q3U0P1,,3399,34.45,0.769123261,0.769123261,0.932664075
Q3U0P1,,3689,33.92,0.769123261,0.769123261,0.932664075
Q3U0P1,,4164,33.11,0.769123261,0.769123261,0.932664075
Q3U0P1,,5044,31.45,0.769123261,0.769123261,0.932664075
Q3U0P1,,5240,31.08,0.769123261,0.769123261,0.932664075
Q3U0P1,,6842,26.28,0.769123261,0.769123261,0.932664075
Q9ET54,,122,47.03,0.687374999,0.687374999,0.966110333
Q9ET54,,1245,39.16,0.687374999,0.687374999,0.966110333
Q9ET54,,1780,37.65,0.687374999,0.687374999,0.966110333
Q9ET54,,2851,35.45,0.687374999,0.687374999,0.966110333
Q9ET54,,3743,33.83,0.687374999,0.687374999,0.966110333
Q9ET54,,3822,33.69,0.687374999,0.687374999,0.966110333
Q9ET54,,4293,32.87,0.687374999,0.687374999,0.966110333
Q9ET54,,4985,31.57,0.687374999,0.687374999,0.966110333
Q9ET54,,5290,30.96,0.687374999,0.687374999,0.966110333
A2TJV2,,299,44.59,0.948973065,0.948973065,1.002138322
A2TJV2,,299,44.59,0.948973065,0.209023298,0.791082286
P51180,,1663,37.96,0.948973065,,
P51180,,1663,37.96,0.948973065,0.948973065,1.002138322
A2TJV2,,299,44.59,0.209023298,0.948973065,1.002138322
A2TJV2,,299,44.59,0.209023298,0.209023298,0.791082286
Q8K4K6,,555,42.53,0.562064947,0.562064947,1.047628271
Q8K4K6,,670,41.78,0.562064947,0.562064947,1.047628271
Q8K4K6,,2087,36.98,0.562064947,0.562064947,1.047628271
Q8K4K6,,3982,33.44,0.562064947,0.562064947,1.047628271
Q61183,,5551,30.44,0.830857444,0.830857444,1.021024155
Q9WVP6,,6433,28.16,0.412105318,0.412105318,1.55905709
Q6PCL9,,7279,21.79,0.592791098,0.592791098,1.046791457
Q9CSB4,,1814,37.58,0.606508778,0.843103899,1.016470058
Q9CSB4,,1814,37.58,0.606508778,0.606508778,1.041834304
Q9CSB4,,1814,37.58,0.606508778,0.883861317,1.020659398
Q9CSB4,,3100,35,0.606508778,0.843103899,1.016470058
Q9CSB4,,3100,35,0.606508778,0.606508778,1.041834304
Q9CSB4,,3100,35,0.606508778,0.883861317,1.020659398
Q9CSB4,,3594,34.09,0.606508778,0.843103899,1.016470058
Q9CSB4,,3594,34.09,0.606508778,0.606508778,1.041834304
Q9CSB4,,3594,34.09,0.606508778,0.883861317,1.020659398
Q99NH2,,22,51.18,0.606508778,0.606508778,1.041834304
Q99NH2,,862,40.64,0.606508778,0.606508778,1.041834304
Q99NH2,,1805,37.61,0.606508778,0.606508778,1.041834304
Q99NH2,,3900,33.57,0.606508778,0.606508778,1.041834304
Q99NH2,,5853,29.7,0.606508778,0.606508778,1.041834304
Q9CSB4,,1814,37.58,0.883861317,0.843103899,1.016470058
Q9CSB4,,1814,37.58,0.883861317,0.606508778,1.041834304
Q9CSB4,,1814,37.58,0.883861317,0.883861317,1.020659398
Q9CSB4,,3100,35,0.883861317,0.843103899,1.016470058
Q9CSB4,,3100,35,0.883861317,0.606508778,1.041834304
Q9CSB4,,3100,35,0.883861317,0.883861317,1.020659398
Q9CSB4,,3594,34.09,0.883861317,0.843103899,1.016470058
Q9CSB4,,3594,34.09,0.883861317,0.606508778,1.041834304
Q9CSB4,,3594,34.09,0.883861317,0.883861317,1.020659398
Q9Z101,,6183,28.83,0.714277356,0.714277356,1.031753978
Q9Z101,,6183,28.83,0.714277356,1,1.150763644
Q9JK83,,5612,30.3,0.4568863,0.4568863,1.112233326
Q9JK84,,7096,24.58,0.741442727,0.741442727,0.959290583
Q9WVS6,,3638,34.01,0.25172679,0.25172679,0.859317945
P11103,,509,42.85,0.475476174,0.475476174,1.055372321
P11103,,3612,34.06,0.475476174,0.475476174,1.055372321
Q8BZ20,,1670,37.95,0.488183653,0.611633793,0.842356317
Q8BZ20,,1670,37.95,0.488183653,0.488183653,0.914273429
Q2EMV9,,964,40.09,0.610732198,0.610732198,0.907869717
Q2EMV9,,5988,29.36,0.610732198,0.610732198,0.907869717
O88554,,4628,32.25,0.379949326,0.379949326,0.917043254
O88554,,5935,29.52,0.379949326,0.379949326,0.917043254
E9PYK3,,2955,35.26,0.143824712,0.143824712,0.865674136
Q3UD82,,1698,37.84,0.517915507,0.517915507,1.056658865
Q9ERD8,,2131,36.88,0.280422963,0.280422963,0.856766428
Q8CEE6,,3235,34.77,0.087128158,0.087128158,0.78118198
Q3TC46,,2106,36.93,0.742821506,0.742821506,0.973935024
Q5NBY9,ZBTB,436,43.42,0.942285798,0.942285798,0.995228798
Q5NBY9,ZBTB,4456,32.58,0.942285798,0.942285798,0.995228798
Q925B0,,3840,33.65,0.644271971,0.644271971,0.928843945
P24610,PAX,53,49.08,0.491009358,0.491009358,1.763187401
P24610,PAX,1846,37.49,0.491009358,0.491009358,1.763187401
P47239,PAX,1749,37.71,0.344949013,0.344949013,2.14413072
P47239,PAX,3726,33.86,0.344949013,0.344949013,2.14413072
P58501,,943,40.16,0.790421831,0.790421831,0.981199426
Q9D0B6,,6279,28.57,0.520344682,0.520344682,0.940319429
Q8BSQ9,HMG,1052,39.83,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,1230,39.21,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,1314,38.91,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,1606,38.09,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,2012,37.16,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,5322,30.91,0.588381205,0.588381205,1.045394961
Q8BSQ9,HMG,7285,21.69,0.588381205,0.588381205,1.045394961
Q99NE9,Homeobox,6171,28.86,0.281754369,0.281754369,0.877850798
Q99NE9,Homeobox,7132,24.15,0.281754369,0.281754369,0.877850798
E9PXQ7,,3764,33.79,0.999520839,0.999520839,0.997096236
E9PXQ7,,6109,29.01,0.999520839,0.999520839,0.997096236
E9PXF0,,5820,29.79,0.454307525,0.454307525,1.056283915
Q7TSK3,,5043,31.46,0.506114042,0.506114042,1.174364484
P23798,,1163,39.44,0.860819373,0.860819373,0.988683111
Q3UK78,,4317,32.82,0.784272521,0.784272521,0.977857348
Q99NA9,,7300,21.37,0.384412523,0.384412523,1.10124978
Q9QYX7,,5415,30.71,0.172248053,0.172248053,1.117127922
Q9QYX7,,5544,30.45,0.172248053,0.172248053,1.117127922
Q9R0L6,,608,42.19,0.615836632,0.615836632,1.038898562
Q9R0L6,,966,40.09,0.615836632,0.615836632,1.038898562
Q9R0L6,,1113,39.59,0.615836632,0.615836632,1.038898562
Q9R0L6,,2667,35.79,0.615836632,0.615836632,1.038898562
Q9R0L6,,4902,31.75,0.615836632,0.615836632,1.038898562
P48725,,4975,31.59,0.583035155,0.583035155,0.958218066
P48725,,5764,29.93,0.583035155,0.583035155,0.958218066
Q5DU28,,1645,38,0.255242782,0.255242782,1.087903497
Q5DU28,,1645,38,0.255242782,0.250514378,1.086521377
Q5DU28,,1645,38,0.250514378,0.255242782,1.087903497
Q5DU28,,1645,38,0.250514378,0.250514378,1.086521377
Q61398,,1196,39.32,0.715000556,0.715000556,0.946095174
Q61398,,6827,26.4,0.715000556,0.715000556,0.946095174
B1AUH1,,2909,35.34,0.592416018,0.592416018,2.905466616
B1AUH1,,2909,35.34,0.592416018,0.709159683,1.037520054
P12660,,4279,32.89,0.592416018,0.592416018,2.905466616
P63054,,4312,32.83,0.633444192,0.633444192,1.078885925
Q6W8Q3,,4842,31.85,0.633444192,0.633444192,1.078885925
Q6W8Q3,,4842,31.85,0.633444192,0.956492391,0.998168628
Q6W8Q3,,4842,31.85,0.956492391,0.633444192,1.078885925
Q6W8Q3,,4842,31.85,0.956492391,0.956492391,0.998168628
F6XJP7,,6976,25.49,0.724638576,0.724638576,1.031608144
Q61139,,6180,28.83,0.11537341,0.11537341,0.871362549
P49586,,7413,15.67,0.362995682,0.362995682,0.929728502
P49586,,7413,15.67,0.362995682,1,1.150763644
Q922E4,,545,42.61,0.258169661,0.258169661,0.918196093
Q9QW08,,1893,37.4,1,1,1.034959565
Q9QW08,,5118,31.33,1,1,1.034959565
Q6NS46,,2736,35.67,0.278787408,0.278787408,0.916999478
P56812,,4357,32.76,0.585984919,0.585984919,0.953502223
Q9WTY1,,2273,36.57,0.972253559,0.972253559,1.003914334
Q9DBX2,,1973,37.24,0.354061519,0.354061519,1.085098008
Q8CA95,,5110,31.34,0.688051901,0.688051901,1.03778812
Q8CA95,,5110,31.34,0.688051901,1,1.150763644
